날짜,확진자수,지역,비율,단계
2020-12-02,108.0,경기,8.119751295025149e-06,0.5
2020-12-03,118.0,경기,8.871580118638589e-06,0.5
2020-12-04,109.0,경기,8.194934177386493e-06,0.5
2020-12-05,90.0,경기,6.7664594125209575e-06,0.5
2020-12-06,97.0,경기,7.292739589050365e-06,0.5
2020-12-07,114.0,경기,8.570848589193212e-06,0.6666666666666666
2020-12-08,99.0,경기,7.443105353773053e-06,0.6666666666666666
2020-12-09,99.0,경기,7.443105353773053e-06,0.6666666666666666
2020-12-10,215.0,경기,1.6164319707688952e-05,0.6666666666666666
2020-12-11,158.0,경기,1.1878895413092348e-05,0.6666666666666666
2020-12-12,129.0,경기,9.698591824613372e-06,0.6666666666666666
2021-02-08,121.0,경기,9.09712876572262e-06,0.6666666666666666
2021-02-09,100.0,경기,7.518288236134397e-06,0.6666666666666666
2021-02-10,83.0,경기,6.24017923599155e-06,0.6666666666666666
2021-02-11,45.0,경기,3.3832297062604788e-06,0.6666666666666666
2021-02-12,53.0,경기,3.98469276515123e-06,0.6666666666666666
2021-02-13,66.0,경기,4.962070235848702e-06,0.6666666666666666
2021-02-14,79.0,경기,5.939447706546174e-06,0.6666666666666666
2021-02-15,92.0,경기,6.916825177243645e-06,0.5
2021-02-16,201.0,경기,1.5111759354630138e-05,0.5
2021-02-17,79.0,경기,5.939447706546174e-06,0.5
2021-02-18,93.0,경기,6.992008059604989e-06,0.5
2021-02-19,113.0,경기,8.495665706831869e-06,0.5
2021-02-20,62.0,경기,4.661338706403326e-06,0.5
2021-06-07,93.0,경기,6.992008059604989e-06,0.5
2021-06-08,101.0,경기,7.593471118495741e-06,0.5
2021-06-09,98.0,경기,7.367922471411709e-06,0.5
2021-06-10,107.0,경기,8.044568412663805e-06,0.5
2021-06-11,104.0,경기,7.819019765579773e-06,0.5
2021-06-12,73.0,경기,5.4883504123781095e-06,0.5
2021-06-13,64.0,경기,4.811704471126014e-06,0.5
2021-06-14,22.0,경기,1.6540234119495674e-06,0.3333333333333333
2020-05-03,0.0,경남,0.0,0.3333333333333333
2020-05-04,0.0,경남,0.0,0.3333333333333333
2020-05-05,0.0,경남,0.0,0.3333333333333333
2020-05-06,0.0,경남,0.0,0.3333333333333333
2020-05-07,0.0,경남,0.0,0.3333333333333333
2020-08-16,0.0,경남,0.0,0.3333333333333333
2020-08-17,0.0,경남,0.0,0.3333333333333333
2020-08-18,4.0,경남,1.195025467486494e-06,0.3333333333333333
2020-08-19,1.0,경남,2.987563668716235e-07,0.3333333333333333
2020-08-20,3.0,경남,8.962691006148705e-07,0.3333333333333333
2020-08-21,7.0,경남,2.0912945681013644e-06,0.3333333333333333
2020-08-22,1.0,경남,2.987563668716235e-07,0.3333333333333333
2020-08-23,1.0,경남,2.987563668716235e-07,0.6666666666666666
2020-08-24,4.0,경남,1.195025467486494e-06,0.6666666666666666
2020-08-25,10.0,경남,2.987563668716235e-06,0.6666666666666666
2020-08-26,0.0,경남,0.0,0.6666666666666666
2020-08-27,5.0,경남,1.4937818343581174e-06,0.6666666666666666
2020-08-28,8.0,경남,2.390050934972988e-06,0.6666666666666666
2020-10-05,0.0,경남,0.0,0.6666666666666666
2020-10-06,1.0,경남,2.987563668716235e-07,0.6666666666666666
2020-10-07,0.0,경남,0.0,0.6666666666666666
2020-10-08,0.0,경남,0.0,0.6666666666666666
2020-10-09,0.0,경남,0.0,0.6666666666666666
2020-10-10,0.0,경남,0.0,0.6666666666666666
2020-10-11,0.0,경남,0.0,0.6666666666666666
2020-10-12,0.0,경남,0.0,0.3333333333333333
2020-10-13,0.0,경남,0.0,0.3333333333333333
2020-10-14,0.0,경남,0.0,0.3333333333333333
2020-10-15,1.0,경남,2.987563668716235e-07,0.3333333333333333
2020-10-16,0.0,경남,0.0,0.3333333333333333
2020-10-17,0.0,경남,0.0,0.3333333333333333
2020-11-24,21.0,경남,6.273883704304094e-06,0.3333333333333333
2020-11-25,14.0,경남,4.182589136202729e-06,0.3333333333333333
2020-11-26,36.0,경남,1.0755229207378446e-05,0.3333333333333333
2020-11-27,7.0,경남,2.0912945681013644e-06,0.3333333333333333
2020-11-28,6.0,경남,1.792538201229741e-06,0.3333333333333333
2020-11-29,7.0,경남,2.0912945681013644e-06,0.3333333333333333
2020-11-30,6.0,경남,1.792538201229741e-06,0.3333333333333333
2020-12-01,10.0,경남,2.987563668716235e-06,0.5
2020-12-02,4.0,경남,1.195025467486494e-06,0.5
2020-12-03,27.0,경남,8.066421905533834e-06,0.5
2020-12-04,11.0,경남,3.2863200355878584e-06,0.5
2020-12-05,12.0,경남,3.585076402459482e-06,0.5
2020-12-06,6.0,경남,1.792538201229741e-06,0.5
2020-11-30,6.0,경남,1.792538201229741e-06,0.3333333333333333
2020-12-01,10.0,경남,2.987563668716235e-06,0.5
2020-12-02,4.0,경남,1.195025467486494e-06,0.5
2020-12-03,27.0,경남,8.066421905533834e-06,0.5
2020-12-04,11.0,경남,3.2863200355878584e-06,0.5
2020-12-05,12.0,경남,3.585076402459482e-06,0.5
2020-12-06,6.0,경남,1.792538201229741e-06,0.5
2020-12-07,22.0,경남,6.572640071175717e-06,0.6666666666666666
2020-12-08,14.0,경남,4.182589136202729e-06,0.6666666666666666
2020-12-09,6.0,경남,1.792538201229741e-06,0.6666666666666666
2020-12-10,17.0,경남,5.0788582368176e-06,0.6666666666666666
2020-12-11,15.0,경남,4.481345503074353e-06,0.6666666666666666
2020-12-12,26.0,경남,7.767665538662212e-06,0.6666666666666666
2021-02-08,9.0,경남,2.6888073018446114e-06,0.6666666666666666
2021-02-09,2.0,경남,5.97512733743247e-07,0.6666666666666666
2021-02-10,4.0,경남,1.195025467486494e-06,0.6666666666666666
2021-02-11,3.0,경남,8.962691006148705e-07,0.6666666666666666
2021-02-12,5.0,경남,1.4937818343581174e-06,0.6666666666666666
2021-02-13,2.0,경남,5.97512733743247e-07,0.6666666666666666
2021-02-14,4.0,경남,1.195025467486494e-06,0.6666666666666666
2021-02-15,3.0,경남,8.962691006148705e-07,0.5
2021-02-16,10.0,경남,2.987563668716235e-06,0.5
2021-02-17,2.0,경남,5.97512733743247e-07,0.5
2021-02-18,4.0,경남,1.195025467486494e-06,0.5
2021-02-19,10.0,경남,2.987563668716235e-06,0.5
2021-02-20,1.0,경남,2.987563668716235e-07,0.5
2021-06-07,40.0,경남,1.195025467486494e-05,0.5
2021-06-08,29.0,경남,8.663934639277082e-06,0.5
2021-06-09,16.0,경남,4.780101869945976e-06,0.5
2021-06-10,27.0,경남,8.066421905533834e-06,0.5
2021-06-11,7.0,경남,2.0912945681013644e-06,0.5
2021-06-12,11.0,경남,3.2863200355878584e-06,0.5
2021-06-13,2.0,경남,5.97512733743247e-07,0.5
2021-06-14,2.0,경남,5.97512733743247e-07,0.3333333333333333
2020-05-03,0.0,경북,0.0,0.3333333333333333
2020-05-04,0.0,경북,0.0,0.3333333333333333
2020-05-05,0.0,경북,0.0,0.3333333333333333
2020-05-06,0.0,경북,0.0,0.3333333333333333
2020-05-07,0.0,경북,0.0,0.3333333333333333
2020-08-16,1.0,경북,3.747909603418693e-07,0.3333333333333333
2020-08-17,1.0,경북,3.747909603418693e-07,0.3333333333333333
2020-08-18,4.0,경북,1.4991638413674772e-06,0.3333333333333333
2020-08-19,8.0,경북,2.9983276827349544e-06,0.3333333333333333
2020-08-20,5.0,경북,1.8739548017093467e-06,0.3333333333333333
2020-08-21,2.0,경북,7.495819206837386e-07,0.3333333333333333
2020-08-22,5.0,경북,1.8739548017093467e-06,0.3333333333333333
2020-08-23,0.0,경북,0.0,0.6666666666666666
2020-08-24,1.0,경북,3.747909603418693e-07,0.6666666666666666
2020-08-25,2.0,경북,7.495819206837386e-07,0.6666666666666666
2020-08-26,0.0,경북,0.0,0.6666666666666666
2020-08-27,1.0,경북,3.747909603418693e-07,0.6666666666666666
2020-08-28,2.0,경북,7.495819206837386e-07,0.6666666666666666
2020-10-05,0.0,경북,0.0,0.6666666666666666
2020-10-06,0.0,경북,0.0,0.6666666666666666
2020-10-07,0.0,경북,0.0,0.6666666666666666
2020-10-08,0.0,경북,0.0,0.6666666666666666
2020-10-09,0.0,경북,0.0,0.6666666666666666
2020-10-10,0.0,경북,0.0,0.6666666666666666
2020-10-11,0.0,경북,0.0,0.6666666666666666
2020-10-12,0.0,경북,0.0,0.3333333333333333
2020-10-13,0.0,경북,0.0,0.3333333333333333
2020-10-14,0.0,경북,0.0,0.3333333333333333
2020-10-15,0.0,경북,0.0,0.3333333333333333
2020-10-16,0.0,경북,0.0,0.3333333333333333
2020-10-17,0.0,경북,0.0,0.3333333333333333
2020-11-24,0.0,경북,0.0,0.3333333333333333
2020-11-25,1.0,경북,3.747909603418693e-07,0.3333333333333333
2020-11-26,5.0,경북,1.8739548017093467e-06,0.3333333333333333
2020-11-27,4.0,경북,1.4991638413674772e-06,0.3333333333333333
2020-11-28,12.0,경북,4.497491524102432e-06,0.3333333333333333
2020-11-29,7.0,경북,2.623536722393085e-06,0.3333333333333333
2020-11-30,5.0,경북,1.8739548017093467e-06,0.3333333333333333
2020-12-01,5.0,경북,1.8739548017093467e-06,0.5
2020-12-02,7.0,경북,2.623536722393085e-06,0.5
2020-12-03,10.0,경북,3.747909603418693e-06,0.5
2020-12-04,9.0,경북,3.373118643076824e-06,0.5
2020-12-05,7.0,경북,2.623536722393085e-06,0.5
2020-12-06,1.0,경북,3.747909603418693e-07,0.5
2020-11-30,5.0,경북,1.8739548017093467e-06,0.3333333333333333
2020-12-01,5.0,경북,1.8739548017093467e-06,0.5
2020-12-02,7.0,경북,2.623536722393085e-06,0.5
2020-12-03,10.0,경북,3.747909603418693e-06,0.5
2020-12-04,9.0,경북,3.373118643076824e-06,0.5
2020-12-05,7.0,경북,2.623536722393085e-06,0.5
2020-12-06,1.0,경북,3.747909603418693e-07,0.5
2020-12-07,4.0,경북,1.4991638413674772e-06,0.6666666666666666
2020-12-08,1.0,경북,3.747909603418693e-07,0.6666666666666666
2020-12-09,5.0,경북,1.8739548017093467e-06,0.6666666666666666
2020-12-10,14.0,경북,5.24707344478617e-06,0.6666666666666666
2020-12-11,14.0,경북,5.24707344478617e-06,0.6666666666666666
2020-12-12,10.0,경북,3.747909603418693e-06,0.6666666666666666
2021-02-08,3.0,경북,1.124372881025608e-06,0.6666666666666666
2021-02-09,5.0,경북,1.8739548017093467e-06,0.6666666666666666
2021-02-10,3.0,경북,1.124372881025608e-06,0.6666666666666666
2021-02-11,3.0,경북,1.124372881025608e-06,0.6666666666666666
2021-02-12,4.0,경북,1.4991638413674772e-06,0.6666666666666666
2021-02-13,4.0,경북,1.4991638413674772e-06,0.6666666666666666
2021-02-14,7.0,경북,2.623536722393085e-06,0.6666666666666666
2021-02-15,9.0,경북,3.373118643076824e-06,0.5
2021-02-16,23.0,경북,8.620192087862994e-06,0.5
2021-02-17,22.0,경북,8.245401127521125e-06,0.5
2021-02-18,16.0,경북,5.996655365469909e-06,0.5
2021-02-19,9.0,경북,3.373118643076824e-06,0.5
2021-02-20,9.0,경북,3.373118643076824e-06,0.5
2021-06-07,7.0,경북,2.623536722393085e-06,0.5
2021-06-08,5.0,경북,1.8739548017093467e-06,0.5
2021-06-09,2.0,경북,7.495819206837386e-07,0.5
2021-06-10,6.0,경북,2.248745762051216e-06,0.5
2021-06-11,8.0,경북,2.9983276827349544e-06,0.5
2021-06-12,2.0,경북,7.495819206837386e-07,0.5
2021-06-13,0.0,경북,0.0,0.5
2021-06-14,2.0,경북,7.495819206837386e-07,0.3333333333333333
2020-05-03,0.0,광주,0.0,0.3333333333333333
2020-05-04,0.0,광주,0.0,0.3333333333333333
2020-05-05,0.0,광주,0.0,0.3333333333333333
2020-05-06,0.0,광주,0.0,0.3333333333333333
2020-05-07,0.0,광주,0.0,0.3333333333333333
2020-08-16,6.0,광주,4.027575466695307e-06,0.3333333333333333
2020-08-17,4.0,광주,2.685050311130205e-06,0.3333333333333333
2020-08-18,3.0,광주,2.0137877333476536e-06,0.3333333333333333
2020-08-19,6.0,광주,4.027575466695307e-06,0.3333333333333333
2020-08-20,4.0,광주,2.685050311130205e-06,0.3333333333333333
2020-08-21,6.0,광주,4.027575466695307e-06,0.3333333333333333
2020-08-22,14.0,광주,9.397676088955716e-06,0.3333333333333333
2020-08-23,3.0,광주,2.0137877333476536e-06,0.6666666666666666
2020-08-24,2.0,광주,1.3425251555651024e-06,0.6666666666666666
2020-08-25,28.0,광주,1.8795352177911432e-05,0.6666666666666666
2020-08-26,29.0,광주,1.9466614755693985e-05,0.6666666666666666
2020-08-27,11.0,광주,7.383888355608063e-06,0.6666666666666666
2020-08-28,9.0,광주,6.0413632000429605e-06,0.6666666666666666
2020-10-05,0.0,광주,0.0,0.6666666666666666
2020-10-06,0.0,광주,0.0,0.6666666666666666
2020-10-07,0.0,광주,0.0,0.6666666666666666
2020-10-08,0.0,광주,0.0,0.6666666666666666
2020-10-09,0.0,광주,0.0,0.6666666666666666
2020-10-10,0.0,광주,0.0,0.6666666666666666
2020-10-11,2.0,광주,1.3425251555651024e-06,0.6666666666666666
2020-10-12,1.0,광주,6.712625777825512e-07,0.3333333333333333
2020-10-13,0.0,광주,0.0,0.3333333333333333
2020-10-14,0.0,광주,0.0,0.3333333333333333
2020-10-15,0.0,광주,0.0,0.3333333333333333
2020-10-16,0.0,광주,0.0,0.3333333333333333
2020-10-17,0.0,광주,0.0,0.3333333333333333
2020-11-24,8.0,광주,5.37010062226041e-06,0.3333333333333333
2020-11-25,14.0,광주,9.397676088955716e-06,0.3333333333333333
2020-11-26,16.0,광주,1.074020124452082e-05,0.3333333333333333
2020-11-27,11.0,광주,7.383888355608063e-06,0.3333333333333333
2020-11-28,7.0,광주,4.698838044477858e-06,0.3333333333333333
2020-11-29,15.0,광주,1.0068938666738268e-05,0.3333333333333333
2020-11-30,16.0,광주,1.074020124452082e-05,0.3333333333333333
2020-12-01,9.0,광주,6.0413632000429605e-06,0.5
2020-12-02,4.0,광주,2.685050311130205e-06,0.5
2020-12-03,0.0,광주,0.0,0.5
2020-12-04,6.0,광주,4.027575466695307e-06,0.5
2020-12-05,3.0,광주,2.0137877333476536e-06,0.5
2020-12-06,5.0,광주,3.356312888912756e-06,0.5
2020-11-30,16.0,광주,1.074020124452082e-05,0.3333333333333333
2020-12-01,9.0,광주,6.0413632000429605e-06,0.5
2020-12-02,4.0,광주,2.685050311130205e-06,0.5
2020-12-03,0.0,광주,0.0,0.5
2020-12-04,6.0,광주,4.027575466695307e-06,0.5
2020-12-05,3.0,광주,2.0137877333476536e-06,0.5
2020-12-06,5.0,광주,3.356312888912756e-06,0.5
2020-12-07,8.0,광주,5.37010062226041e-06,0.6666666666666666
2020-12-08,6.0,광주,4.027575466695307e-06,0.6666666666666666
2020-12-09,3.0,광주,2.0137877333476536e-06,0.6666666666666666
2020-12-10,7.0,광주,4.698838044477858e-06,0.6666666666666666
2020-12-11,8.0,광주,5.37010062226041e-06,0.6666666666666666
2020-12-12,15.0,광주,1.0068938666738268e-05,0.6666666666666666
2021-02-08,8.0,광주,5.37010062226041e-06,0.6666666666666666
2021-02-09,14.0,광주,9.397676088955716e-06,0.6666666666666666
2021-02-10,10.0,광주,6.712625777825512e-06,0.6666666666666666
2021-02-11,5.0,광주,3.356312888912756e-06,0.6666666666666666
2021-02-12,3.0,광주,2.0137877333476536e-06,0.6666666666666666
2021-02-13,4.0,광주,2.685050311130205e-06,0.6666666666666666
2021-02-14,2.0,광주,1.3425251555651024e-06,0.6666666666666666
2021-02-15,1.0,광주,6.712625777825512e-07,0.5
2021-02-16,3.0,광주,2.0137877333476536e-06,0.5
2021-02-17,11.0,광주,7.383888355608063e-06,0.5
2021-02-18,3.0,광주,2.0137877333476536e-06,0.5
2021-02-19,1.0,광주,6.712625777825512e-07,0.5
2021-02-20,5.0,광주,3.356312888912756e-06,0.5
2021-06-07,1.0,광주,6.712625777825512e-07,0.5
2021-06-08,7.0,광주,4.698838044477858e-06,0.5
2021-06-09,3.0,광주,2.0137877333476536e-06,0.5
2021-06-10,2.0,광주,1.3425251555651024e-06,0.5
2021-06-11,3.0,광주,2.0137877333476536e-06,0.5
2021-06-12,2.0,광주,1.3425251555651024e-06,0.5
2021-06-13,2.0,광주,1.3425251555651024e-06,0.5
2021-06-14,3.0,광주,2.0137877333476536e-06,0.3333333333333333
2020-05-03,0.0,대구,0.0,0.3333333333333333
2020-05-04,0.0,대구,0.0,0.3333333333333333
2020-05-05,0.0,대구,0.0,0.3333333333333333
2020-05-06,0.0,대구,0.0,0.3333333333333333
2020-05-07,0.0,대구,0.0,0.3333333333333333
2020-08-16,3.0,대구,1.2345983851453125e-06,0.3333333333333333
2020-08-17,6.0,대구,2.469196770290625e-06,0.3333333333333333
2020-08-18,0.0,대구,0.0,0.3333333333333333
2020-08-19,5.0,대구,2.057663975242187e-06,0.3333333333333333
2020-08-20,8.0,대구,3.2922623603874994e-06,0.3333333333333333
2020-08-21,7.0,대구,2.880729565339062e-06,0.3333333333333333
2020-08-22,4.0,대구,1.6461311801937495e-06,0.3333333333333333
2020-08-23,0.0,대구,0.0,0.6666666666666666
2020-08-24,6.0,대구,2.469196770290625e-06,0.6666666666666666
2020-08-25,8.0,대구,3.2922623603874994e-06,0.6666666666666666
2020-08-26,8.0,대구,3.2922623603874994e-06,0.6666666666666666
2020-08-27,4.0,대구,1.6461311801937495e-06,0.6666666666666666
2020-08-28,5.0,대구,2.057663975242187e-06,0.6666666666666666
2020-10-05,1.0,대구,4.115327950484375e-07,0.6666666666666666
2020-10-06,0.0,대구,0.0,0.6666666666666666
2020-10-07,0.0,대구,0.0,0.6666666666666666
2020-10-08,0.0,대구,0.0,0.6666666666666666
2020-10-09,0.0,대구,0.0,0.6666666666666666
2020-10-10,0.0,대구,0.0,0.6666666666666666
2020-10-11,0.0,대구,0.0,0.6666666666666666
2020-10-12,0.0,대구,0.0,0.3333333333333333
2020-10-13,0.0,대구,0.0,0.3333333333333333
2020-10-14,0.0,대구,0.0,0.3333333333333333
2020-10-15,0.0,대구,0.0,0.3333333333333333
2020-10-16,0.0,대구,0.0,0.3333333333333333
2020-10-17,0.0,대구,0.0,0.3333333333333333
2020-11-24,4.0,대구,1.6461311801937495e-06,0.3333333333333333
2020-11-25,0.0,대구,0.0,0.3333333333333333
2020-11-26,1.0,대구,4.115327950484375e-07,0.3333333333333333
2020-11-27,1.0,대구,4.115327950484375e-07,0.3333333333333333
2020-11-28,1.0,대구,4.115327950484375e-07,0.3333333333333333
2020-11-29,5.0,대구,2.057663975242187e-06,0.3333333333333333
2020-11-30,12.0,대구,4.938393540581249e-06,0.3333333333333333
2020-12-01,2.0,대구,8.230655900968749e-07,0.5
2020-12-02,3.0,대구,1.2345983851453125e-06,0.5
2020-12-03,8.0,대구,3.2922623603874994e-06,0.5
2020-12-04,8.0,대구,3.2922623603874994e-06,0.5
2020-12-05,2.0,대구,8.230655900968749e-07,0.5
2020-12-06,4.0,대구,1.6461311801937495e-06,0.5
2020-11-30,12.0,대구,4.938393540581249e-06,0.3333333333333333
2020-12-01,2.0,대구,8.230655900968749e-07,0.5
2020-12-02,3.0,대구,1.2345983851453125e-06,0.5
2020-12-03,8.0,대구,3.2922623603874994e-06,0.5
2020-12-04,8.0,대구,3.2922623603874994e-06,0.5
2020-12-05,2.0,대구,8.230655900968749e-07,0.5
2020-12-06,4.0,대구,1.6461311801937495e-06,0.5
2020-12-07,3.0,대구,1.2345983851453125e-06,0.6666666666666666
2020-12-08,2.0,대구,8.230655900968749e-07,0.6666666666666666
2020-12-09,5.0,대구,2.057663975242187e-06,0.6666666666666666
2020-12-10,27.0,대구,1.111138546630781e-05,0.6666666666666666
2020-12-11,22.0,대구,9.053721491065623e-06,0.6666666666666666
2020-12-12,19.0,대구,7.81912310592031e-06,0.6666666666666666
2021-02-08,11.0,대구,4.526860745532812e-06,0.6666666666666666
2021-02-09,8.0,대구,3.2922623603874994e-06,0.6666666666666666
2021-02-10,12.0,대구,4.938393540581249e-06,0.6666666666666666
2021-02-11,13.0,대구,5.349926335629687e-06,0.6666666666666666
2021-02-12,10.0,대구,4.115327950484374e-06,0.6666666666666666
