날짜,확진자수,지역,비율,단계
2020-05-03,0.0,서울,0.0,0.3333333333333333
2020-05-04,0.0,서울,0.0,0.3333333333333333
2020-05-05,1.0,서울,1.0373937929202231e-07,0.3333333333333333
2020-05-06,0.0,서울,0.0,0.3333333333333333
2020-05-07,13.0,서울,1.34861193079629e-06,0.3333333333333333
2020-05-08,10.0,서울,1.037393792920223e-06,0.3333333333333333
2020-05-09,14.0,서울,1.4523513100883123e-06,0.3333333333333333
2020-05-10,18.0,서울,1.8673088272564016e-06,0.3333333333333333
2020-05-11,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-05-12,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-05-13,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-05-14,15.0,서울,1.5560906893803345e-06,0.3333333333333333
2020-05-15,1.0,서울,1.0373937929202231e-07,0.3333333333333333
2020-05-16,2.0,서울,2.0747875858404462e-07,0.3333333333333333
2020-05-17,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-05-18,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-05-19,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-05-20,1.0,서울,1.0373937929202231e-07,0.3333333333333333
2020-05-21,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-05-22,2.0,서울,2.0747875858404462e-07,0.3333333333333333
2020-05-23,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-05-24,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-05-25,9.0,서울,9.336544136282008e-07,0.3333333333333333
2020-05-26,26.0,서울,2.69722386159258e-06,0.3333333333333333
2020-05-27,21.0,서울,2.1785269651324686e-06,0.3333333333333333
2020-05-28,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-05-29,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-05-30,2.0,서울,2.0747875858404462e-07,0.3333333333333333
2020-05-31,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-06-01,17.0,서울,1.7635694479643792e-06,0.3333333333333333
2020-06-02,15.0,서울,1.5560906893803345e-06,0.3333333333333333
2020-06-03,11.0,서울,1.1411331722122453e-06,0.3333333333333333
2020-06-04,27.0,서울,2.8009632408846023e-06,0.3333333333333333
2020-06-05,20.0,서울,2.074787585840446e-06,0.3333333333333333
2020-06-06,24.0,서울,2.4897451030085354e-06,0.3333333333333333
2020-06-07,19.0,서울,1.9710482065484238e-06,0.3333333333333333
2020-06-08,10.0,서울,1.037393792920223e-06,0.3333333333333333
2020-06-09,14.0,서울,1.4523513100883123e-06,0.3333333333333333
2020-06-10,23.0,서울,2.386005723716513e-06,0.3333333333333333
2020-06-11,32.0,서울,3.319660137344714e-06,0.3333333333333333
2020-06-12,15.0,서울,1.5560906893803345e-06,0.3333333333333333
2020-06-13,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-06-14,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-06-15,14.0,서울,1.4523513100883123e-06,0.3333333333333333
2020-06-16,23.0,서울,2.386005723716513e-06,0.3333333333333333
2020-06-17,13.0,서울,1.34861193079629e-06,0.3333333333333333
2020-06-18,17.0,서울,1.7635694479643792e-06,0.3333333333333333
2020-06-19,16.0,서울,1.659830068672357e-06,0.3333333333333333
2020-06-20,9.0,서울,9.336544136282008e-07,0.3333333333333333
2020-06-21,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-06-22,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-06-23,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-06-24,10.0,서울,1.037393792920223e-06,0.3333333333333333
2020-06-25,19.0,서울,1.9710482065484238e-06,0.3333333333333333
2020-06-26,9.0,서울,9.336544136282008e-07,0.3333333333333333
2020-06-27,9.0,서울,9.336544136282008e-07,0.3333333333333333
2020-06-28,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-06-29,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-06-30,11.0,서울,1.1411331722122453e-06,0.3333333333333333
2020-07-01,13.0,서울,1.34861193079629e-06,0.3333333333333333
2020-07-02,12.0,서울,1.2448725515042677e-06,0.3333333333333333
2020-07-03,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-07-04,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-07-05,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-07-06,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-07-07,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-07-08,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-07-09,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-07-10,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-07-11,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-07-12,6.0,서울,6.224362757521339e-07,0.3333333333333333
2020-07-13,9.0,서울,9.336544136282008e-07,0.3333333333333333
2020-07-14,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-07-15,6.0,서울,6.224362757521339e-07,0.3333333333333333
2020-07-16,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-07-17,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-07-18,11.0,서울,1.1411331722122453e-06,0.3333333333333333
2020-07-19,12.0,서울,1.2448725515042677e-06,0.3333333333333333
2020-07-20,10.0,서울,1.037393792920223e-06,0.3333333333333333
2020-07-21,13.0,서울,1.34861193079629e-06,0.3333333333333333
2020-07-22,14.0,서울,1.4523513100883123e-06,0.3333333333333333
2020-07-23,12.0,서울,1.2448725515042677e-06,0.3333333333333333
2020-07-24,13.0,서울,1.34861193079629e-06,0.3333333333333333
2020-07-25,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-07-26,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-07-27,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-07-28,6.0,서울,6.224362757521339e-07,0.3333333333333333
2020-07-29,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-07-30,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-07-31,1.0,서울,1.0373937929202231e-07,0.3333333333333333
2020-08-01,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-08-02,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-08-03,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-08-04,4.0,서울,4.1495751716808924e-07,0.3333333333333333
2020-08-05,5.0,서울,5.186968964601115e-07,0.3333333333333333
2020-08-06,10.0,서울,1.037393792920223e-06,0.3333333333333333
2020-08-07,16.0,서울,1.659830068672357e-06,0.3333333333333333
2020-08-08,3.0,서울,3.1121813787606693e-07,0.3333333333333333
2020-08-09,8.0,서울,8.299150343361785e-07,0.3333333333333333
2020-08-10,7.0,서울,7.261756550441562e-07,0.3333333333333333
2020-08-11,16.0,서울,1.659830068672357e-06,0.3333333333333333
2020-08-12,20.0,서울,2.074787585840446e-06,0.3333333333333333
2020-08-13,47.0,서울,4.8757508267250485e-06,0.3333333333333333
2020-08-14,126.0,서울,1.307116179079481e-05,0.3333333333333333
2020-08-15,89.0,서울,9.232804756989986e-06,0.3333333333333333
2020-08-16,95.0,서울,9.855241032742118e-06,0.5
2020-08-17,135.0,서울,1.4004816204423012e-05,0.5
2020-08-18,135.0,서울,1.4004816204423012e-05,0.5
2020-08-19,123.0,서울,1.2759943652918744e-05,0.6666666666666666
