확진자수,지역,비율,단계
21.0,경남,6.273883704304094e-06,0.6666666666666666
16.0,경남,4.780101869945976e-06,0.6666666666666666
18.0,경남,5.377614603689223e-06,0.6666666666666666
15.0,경남,4.481345503074353e-06,0.6666666666666666
24.0,경남,7.170152804918964e-06,0.6666666666666666
21.0,경남,6.273883704304094e-06,0.6666666666666666
13.0,경남,3.883832769331106e-06,0.6666666666666666
28.0,경남,8.365178272405458e-06,0.6666666666666666
18.0,경남,5.377614603689223e-06,0.6666666666666666
31.0,경남,9.261447373020328e-06,0.6666666666666666
31.0,경남,9.261447373020328e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
28.0,경남,8.365178272405458e-06,0.6666666666666666
18.0,경남,5.377614603689223e-06,0.6666666666666666
22.0,경남,6.572640071175717e-06,0.6666666666666666
28.0,경남,8.365178272405458e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
15.0,경남,4.481345503074353e-06,0.6666666666666666
15.0,경남,4.481345503074353e-06,0.6666666666666666
11.0,경남,3.2863200355878584e-06,0.6666666666666666
46.0,경남,1.3742792876094681e-05,0.6666666666666666
33.0,경남,9.858960106763576e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
12.0,경남,3.585076402459482e-06,0.6666666666666666
10.0,경남,2.987563668716235e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
11.0,경남,3.2863200355878584e-06,0.6666666666666666
13.0,경남,3.883832769331106e-06,0.6666666666666666
7.0,경남,2.0912945681013644e-06,0.6666666666666666
19.0,경남,5.676370970560847e-06,0.6666666666666666
22.0,경남,6.572640071175717e-06,0.6666666666666666
15.0,경남,4.481345503074353e-06,0.6666666666666666
11.0,경남,3.2863200355878584e-06,0.6666666666666666
9.0,경남,2.6888073018446114e-06,0.6666666666666666
22.0,경남,6.572640071175717e-06,0.6666666666666666
20.0,경남,5.97512733743247e-06,0.6666666666666666
9.0,경남,2.6888073018446114e-06,0.6666666666666666
13.0,경남,3.883832769331106e-06,0.6666666666666666
12.0,경남,3.585076402459482e-06,0.6666666666666666
5.0,경남,1.4937818343581174e-06,0.6666666666666666
7.0,경남,2.0912945681013644e-06,0.6666666666666666
6.0,경남,1.792538201229741e-06,0.6666666666666666
8.0,경남,2.390050934972988e-06,0.6666666666666666
5.0,경남,1.4937818343581174e-06,0.6666666666666666
5.0,경남,1.4937818343581174e-06,0.6666666666666666
6.0,경남,1.792538201229741e-06,0.6666666666666666
3.0,경남,8.962691006148705e-07,0.6666666666666666
4.0,경남,1.195025467486494e-06,0.6666666666666666
9.0,경남,2.6888073018446114e-06,0.6666666666666666
2.0,경남,5.97512733743247e-07,0.6666666666666666
4.0,경남,1.195025467486494e-06,0.6666666666666666
3.0,경남,8.962691006148705e-07,0.6666666666666666
5.0,경남,1.4937818343581174e-06,0.6666666666666666
2.0,경남,5.97512733743247e-07,0.6666666666666666
4.0,경남,1.195025467486494e-06,0.6666666666666666
3.0,경남,8.962691006148705e-07,0.5
10.0,경남,2.987563668716235e-06,0.5
2.0,경남,5.97512733743247e-07,0.5
4.0,경남,1.195025467486494e-06,0.5
10.0,경남,2.987563668716235e-06,0.5
1.0,경남,2.987563668716235e-07,0.5
6.0,경남,1.792538201229741e-06,0.5
2.0,경남,5.97512733743247e-07,0.5
7.0,경남,2.0912945681013644e-06,0.5
1.0,경남,2.987563668716235e-07,0.5
3.0,경남,8.962691006148705e-07,0.5
1.0,경남,2.987563668716235e-07,0.5
1.0,경남,2.987563668716235e-07,0.5
3.0,경남,8.962691006148705e-07,0.5
1.0,경남,2.987563668716235e-07,0.5
4.0,경남,1.195025467486494e-06,0.5
3.0,경남,8.962691006148705e-07,0.5
3.0,경남,8.962691006148705e-07,0.5
2.0,경남,5.97512733743247e-07,0.5
1.0,경남,2.987563668716235e-07,0.5
0.0,경남,0.0,0.5
4.0,경남,1.195025467486494e-06,0.5
10.0,경남,2.987563668716235e-06,0.5
32.0,경남,9.560203739891952e-06,0.5
81.0,경남,2.4199265716601503e-05,0.5
35.0,경남,1.0456472840506822e-05,0.5
44.0,경남,1.3145280142351433e-05,0.5
57.0,경남,1.702911291168254e-05,0.5
44.0,경남,1.3145280142351433e-05,0.5
37.0,경남,1.105398557425007e-05,0.5
39.0,경남,1.1651498307993316e-05,0.5
19.0,경남,5.676370970560847e-06,0.5
63.0,경남,1.882165111291228e-05,0.5
37.0,경남,1.105398557425007e-05,0.5
31.0,경남,9.261447373020328e-06,0.5
24.0,경남,7.170152804918964e-06,0.5
24.0,경남,7.170152804918964e-06,0.5
36.0,경남,1.0755229207378446e-05,0.5
24.0,경남,7.170152804918964e-06,0.5
18.0,경남,5.377614603689223e-06,0.5
16.0,경남,4.780101869945976e-06,0.5
9.0,경남,2.6888073018446114e-06,0.5
20.0,경남,5.97512733743247e-06,0.5
22.0,경남,6.572640071175717e-06,0.5
8.0,경남,2.390050934972988e-06,0.5
28.0,경남,8.365178272405458e-06,0.5
15.0,경남,4.481345503074353e-06,0.5
7.0,경남,2.0912945681013644e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
15.0,경남,4.481345503074353e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
14.0,경남,4.182589136202729e-06,0.5
33.0,경남,9.858960106763576e-06,0.5
15.0,경남,4.481345503074353e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
12.0,경남,3.585076402459482e-06,0.5
19.0,경남,5.676370970560847e-06,0.5
32.0,경남,9.560203739891952e-06,0.5
29.0,경남,8.663934639277082e-06,0.5
33.0,경남,9.858960106763576e-06,0.5
68.0,경남,2.03154329472704e-05,0.5
38.0,경남,1.1352741941121693e-05,0.5
22.0,경남,6.572640071175717e-06,0.5
24.0,경남,7.170152804918964e-06,0.5
47.0,경남,1.4041549242966304e-05,0.5
70.0,경남,2.0912945681013643e-05,0.5
44.0,경남,1.3145280142351433e-05,0.5
45.0,경남,1.3444036509223057e-05,0.5
32.0,경남,9.560203739891952e-06,0.5
32.0,경남,9.560203739891952e-06,0.5
53.0,경남,1.5834087444196044e-05,0.5
31.0,경남,9.261447373020328e-06,0.5
31.0,경남,9.261447373020328e-06,0.5
38.0,경남,1.1352741941121693e-05,0.5
59.0,경남,1.7626625645425787e-05,0.5
36.0,경남,1.0755229207378446e-05,0.5
35.0,경남,1.0456472840506822e-05,0.5
20.0,경남,5.97512733743247e-06,0.5
24.0,경남,7.170152804918964e-06,0.5
28.0,경남,8.365178272405458e-06,0.5
39.0,경남,1.1651498307993316e-05,0.5
20.0,경남,5.97512733743247e-06,0.5
12.0,경남,3.585076402459482e-06,0.5
6.0,경남,1.792538201229741e-06,0.5
12.0,경남,3.585076402459482e-06,0.5
22.0,경남,6.572640071175717e-06,0.5
19.0,경남,5.676370970560847e-06,0.5
33.0,경남,9.858960106763576e-06,0.5
40.0,경남,1.195025467486494e-05,0.5
28.0,경남,8.365178272405458e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
13.0,경남,3.883832769331106e-06,0.5
14.0,경남,4.182589136202729e-06,0.5
6.0,경남,1.792538201229741e-06,0.5
18.0,경남,5.377614603689223e-06,0.5
16.0,경남,4.780101869945976e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
16.0,경남,4.780101869945976e-06,0.5
17.0,경남,5.0788582368176e-06,0.5
8.0,경남,2.390050934972988e-06,0.5
18.0,경남,5.377614603689223e-06,0.5
20.0,경남,5.97512733743247e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
17.0,경남,5.0788582368176e-06,0.5
3.0,경남,8.962691006148705e-07,0.5
15.0,경남,4.481345503074353e-06,0.5
26.0,경남,7.767665538662212e-06,0.5
35.0,경남,1.0456472840506822e-05,0.5
17.0,경남,5.0788582368176e-06,0.5
10.0,경남,2.987563668716235e-06,0.5
29.0,경남,8.663934639277082e-06,0.5
45.0,경남,1.3444036509223057e-05,0.5
40.0,경남,1.195025467486494e-05,0.5
29.0,경남,8.663934639277082e-06,0.5
16.0,경남,4.780101869945976e-06,0.5
27.0,경남,8.066421905533834e-06,0.5
7.0,경남,2.0912945681013644e-06,0.5
11.0,경남,3.2863200355878584e-06,0.5
2.0,경남,5.97512733743247e-07,0.5
2.0,경남,5.97512733743247e-07,0.3333333333333333
