날짜,확진자수,지역,비율,단계
2020-05-03,0.0,경기,0.0,0.3333333333333333
2020-05-04,0.0,경기,0.0,0.3333333333333333
2020-05-05,0.0,경기,0.0,0.3333333333333333
2020-05-06,0.0,경기,0.0,0.3333333333333333
2020-05-07,0.0,경기,0.0,0.3333333333333333
2020-05-08,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-09,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-05-10,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-05-11,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-05-12,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-05-13,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-14,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-15,0.0,경기,0.0,0.3333333333333333
2020-05-16,0.0,경기,0.0,0.3333333333333333
2020-05-17,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-05-18,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-19,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-05-20,4.0,경기,3.0073152944537586e-07,0.3333333333333333
2020-05-21,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-05-22,11.0,경기,8.270117059747837e-07,0.3333333333333333
2020-05-23,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-24,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-05-25,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-05-26,11.0,경기,8.270117059747837e-07,0.3333333333333333
2020-05-27,19.0,경기,1.4284747648655354e-06,0.3333333333333333
2020-05-28,15.0,경기,1.1277432354201595e-06,0.3333333333333333
2020-05-29,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-05-30,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-05-31,11.0,경기,8.270117059747837e-07,0.3333333333333333
2020-06-01,10.0,경기,7.518288236134397e-07,0.3333333333333333
2020-06-02,4.0,경기,3.0073152944537586e-07,0.3333333333333333
2020-06-03,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-06-04,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-06-05,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-06-06,9.0,경기,6.766459412520958e-07,0.3333333333333333
2020-06-07,5.0,경기,3.7591441180671984e-07,0.3333333333333333
2020-06-08,15.0,경기,1.1277432354201595e-06,0.3333333333333333
2020-06-09,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-10,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-06-11,5.0,경기,3.7591441180671984e-07,0.3333333333333333
2020-06-12,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-13,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-06-14,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-06-15,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-06-16,4.0,경기,3.0073152944537586e-07,0.3333333333333333
2020-06-17,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-18,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-06-19,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-06-20,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-06-21,0.0,경기,0.0,0.3333333333333333
2020-06-22,4.0,경기,3.0073152944537586e-07,0.3333333333333333
2020-06-23,4.0,경기,3.0073152944537586e-07,0.3333333333333333
2020-06-24,5.0,경기,3.7591441180671984e-07,0.3333333333333333
2020-06-25,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-06-26,11.0,경기,8.270117059747837e-07,0.3333333333333333
2020-06-27,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-28,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-29,7.0,경기,5.262801765294078e-07,0.3333333333333333
2020-06-30,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-07-01,9.0,경기,6.766459412520958e-07,0.3333333333333333
2020-07-02,10.0,경기,7.518288236134397e-07,0.3333333333333333
2020-07-03,9.0,경기,6.766459412520958e-07,0.3333333333333333
2020-07-04,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-07-05,5.0,경기,3.7591441180671984e-07,0.3333333333333333
2020-07-06,6.0,경기,4.510972941680638e-07,0.3333333333333333
2020-07-07,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-07-08,0.0,경기,0.0,0.3333333333333333
2020-07-09,2.0,경기,1.5036576472268793e-07,0.3333333333333333
2020-07-10,3.0,경기,2.255486470840319e-07,0.3333333333333333
2020-07-11,1.0,경기,7.518288236134397e-08,0.3333333333333333
2020-07-12,4.0,경기,3.0073152944537586e-07,0.3333333333333333
