朝楼,犬柳磊荐,瘤开,厚啦,窜拌
2020-11-26,29.0,面巢,1.325018310382341e-05,0.3333333333333333
2020-11-27,12.0,面巢,5.4828343877889965e-06,0.3333333333333333
2020-11-28,8.0,面巢,3.6552229251926646e-06,0.3333333333333333
2020-11-29,4.0,面巢,1.8276114625963323e-06,0.3333333333333333
2020-11-30,9.0,面巢,4.112125790841747e-06,0.3333333333333333
2020-12-01,7.0,面巢,3.1983200595435812e-06,0.5
2020-12-02,15.0,面巢,6.853542984736246e-06,0.5
2020-12-03,22.0,面巢,1.0051863044279828e-05,0.5
2020-12-04,14.0,面巢,6.3966401190871625e-06,0.5
2020-12-05,12.0,面巢,5.4828343877889965e-06,0.5
2020-12-06,15.0,面巢,6.853542984736246e-06,0.5
2020-12-07,3.0,面巢,1.3707085969472491e-06,0.5
2020-12-08,3.0,面巢,1.3707085969472491e-06,0.6666666666666666
2020-12-09,17.0,面巢,7.767348716034412e-06,0.6666666666666666
2020-12-10,8.0,面巢,3.6552229251926646e-06,0.6666666666666666
2020-12-11,6.0,面巢,2.7414171938944983e-06,0.6666666666666666
2020-12-12,43.0,面巢,1.9646823222910573e-05,0.6666666666666666
2020-12-13,33.0,面巢,1.5077794566419741e-05,0.6666666666666666
2020-12-14,17.0,面巢,7.767348716034412e-06,0.6666666666666666
2020-12-15,32.0,面巢,1.4620891700770659e-05,0.6666666666666666
2020-12-16,14.0,面巢,6.3966401190871625e-06,0.6666666666666666
2020-12-17,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2020-12-18,24.0,面巢,1.0965668775577993e-05,0.6666666666666666
2020-12-19,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2020-12-20,10.0,面巢,4.569028656490831e-06,0.6666666666666666
2020-12-21,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2020-12-22,15.0,面巢,6.853542984736246e-06,0.6666666666666666
2020-12-23,26.0,面巢,1.187947450687616e-05,0.6666666666666666
2020-12-24,35.0,面巢,1.5991600297717906e-05,0.6666666666666666
2020-12-25,27.0,面巢,1.2336377372525242e-05,0.6666666666666666
2020-12-26,15.0,面巢,6.853542984736246e-06,0.6666666666666666
2020-12-27,18.0,面巢,8.224251581683494e-06,0.6666666666666666
2020-12-28,16.0,面巢,7.310445850385329e-06,0.6666666666666666
2020-12-29,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2020-12-30,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2020-12-31,4.0,面巢,1.8276114625963323e-06,0.6666666666666666
2021-01-01,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-02,16.0,面巢,7.310445850385329e-06,0.6666666666666666
2021-01-03,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-04,13.0,面巢,5.93973725343808e-06,0.6666666666666666
2021-01-05,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-06,8.0,面巢,3.6552229251926646e-06,0.6666666666666666
2021-01-07,15.0,面巢,6.853542984736246e-06,0.6666666666666666
2021-01-08,19.0,面巢,8.681154447332579e-06,0.6666666666666666
2021-01-09,2.0,面巢,9.138057312981662e-07,0.6666666666666666
2021-01-10,4.0,面巢,1.8276114625963323e-06,0.6666666666666666
2021-01-11,3.0,面巢,1.3707085969472491e-06,0.6666666666666666
2021-01-12,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-13,3.0,面巢,1.3707085969472491e-06,0.6666666666666666
2021-01-14,2.0,面巢,9.138057312981662e-07,0.6666666666666666
2021-01-15,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-01-16,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-01-17,7.0,面巢,3.1983200595435812e-06,0.6666666666666666
2021-01-18,4.0,面巢,1.8276114625963323e-06,0.6666666666666666
2021-01-19,8.0,面巢,3.6552229251926646e-06,0.6666666666666666
2021-01-20,7.0,面巢,3.1983200595435812e-06,0.6666666666666666
2021-01-21,7.0,面巢,3.1983200595435812e-06,0.6666666666666666
